Country or Area,City,Year,Record Type,Value
Netherlands,Ede,2009,Estimate - de jure,107623
Netherlands,Ede,2010,Estimate - de jure,107756
Netherlands,Ede,2011,Estimate - de jure,108285
Netherlands,Eindhoven,2003,Estimate - de jure,206118
Netherlands,Eindhoven,2005,Estimate - de jure,208455
Netherlands,Eindhoven,2006,Estimate - de jure,209172
Netherlands,Eindhoven,2007,Estimate - de jure,209699
Netherlands,Eindhoven,2008,Estimate - de jure,210333
Netherlands,Eindhoven,2009,Estimate - de jure,212269
Netherlands,Eindhoven,2010,Estimate - de jure,213809
Netherlands,Eindhoven,2011,Estimate - de jure,216036
Netherlands,Emmen,2003,Estimate - de jure,108198
Netherlands,Emmen,2005,Estimate - de jure,108617
Netherlands,Emmen,2006,Estimate - de jure,108589
Netherlands,Emmen,2007,Estimate - de jure,108832
Netherlands,Emmen,2008,Estimate - de jure,109151
Netherlands,Emmen,2009,Estimate - de jure,109441
Netherlands,Emmen,2010,Estimate - de jure,109491
Netherlands,Emmen,2011,Estimate - de jure,109259
Netherlands,Enschede,2003,Estimate - de jure,152321
Netherlands,Enschede,2005,Estimate - de jure,153679
Netherlands,Enschede,2006,Estimate - de jure,154377
Netherlands,Enschede,2007,Estimate - de jure,154476
Netherlands,Enschede,2008,Estimate - de jure,154753
Netherlands,Enschede,2009,Estimate - de jure,156071
Netherlands,Enschede,2010,Estimate - de jure,157052
Netherlands,Enschede,2011,Estimate - de jure,157838
Netherlands,Geleen-Sittard,2003,Estimate - de jure,97806
Netherlands,Groningen,2003,Estimate - de jure,177172
Netherlands,Groningen,2005,Estimate - de jure,180604
Netherlands,Groningen,2006,Estimate - de jure,180729
Netherlands,Groningen,2007,Estimate - de jure,181613
Netherlands,Groningen,2008,Estimate - de jure,182484
Netherlands,Groningen,2009,Estimate - de jure,184227
Netherlands,Groningen,2010,Estimate - de jure,187298
Netherlands,Groningen,2011,Estimate - de jure,189991
Netherlands,Haarlem,2003,Estimate - de jure,147097
Netherlands,Haarlem,2005,Estimate - de jure,146739
Netherlands,Haarlem,2006,Estimate - de jure,147015
Netherlands,Haarlem,2007,Estimate - de jure,146960
Netherlands,Haarlem,2008,Estimate - de jure,147640
Netherlands,Haarlem,2009,Estimate - de jure,148191
Netherlands,Haarlem,2010,Estimate - de jure,149579
Netherlands,Haarlem,2011,Estimate - de jure,150670
Netherlands,Haarlemmermeer,2003,Estimate - de jure,122902
Netherlands,Haarlemmermeer,2005,Estimate - de jure,131816
Netherlands,Haarlemmermeer,2006,Estimate - de jure,135136
Netherlands,Haarlemmermeer,2007,Estimate - de jure,138255
Netherlands,Haarlemmermeer,2008,Estimate - de jure,140648
Netherlands,Haarlemmermeer,2009,Estimate - de jure,142042
Netherlands,Haarlemmermeer,2010,Estimate - de jure,142788
Netherlands,Haarlemmermeer,2011,Estimate - de jure,143374
Netherlands,Heerlen-Kerkrade,2003,Estimate - de jure,93969
Netherlands,Leiden,2003,Estimate - de jure,117689
Netherlands,Leiden,2005,Estimate - de jure,118563
Netherlands,Leiden,2006,Estimate - de jure,118069
Netherlands,Leiden,2007,Estimate - de jure,117485
Netherlands,Leiden,2008,Estimate - de jure,116878
Netherlands,Leiden,2009,Estimate - de jure,116787
Netherlands,Leiden,2010,Estimate - de jure,117123
Netherlands,Leiden,2011,Estimate - de jure,117915
Netherlands,Maastricht,2003,Estimate - de jure,121982
Netherlands,Maastricht,2005,Estimate - de jure,121456
Netherlands,Maastricht,2006,Estimate - de jure,120175
Netherlands,Maastricht,2007,Estimate - de jure,119038
Netherlands,Maastricht,2008,Estimate - de jure,118004
Netherlands,Maastricht,2009,Estimate - de jure,118286
Netherlands,Maastricht,2010,Estimate - de jure,118533
Netherlands,Maastricht,2011,Estimate - de jure,119664
Netherlands,Nijmegen,2003,Estimate - de jure,156198
Netherlands,Nijmegen,2005,Estimate - de jure,158215
Netherlands,Nijmegen,2006,Estimate - de jure,159522
Netherlands,Nijmegen,2007,Estimate - de jure,160907
Netherlands,Nijmegen,2008,Estimate - de jure,161251
Netherlands,Nijmegen,2009,Estimate - de jure,161817
Netherlands,Nijmegen,2010,Estimate - de jure,162963
Netherlands,Nijmegen,2011,Estimate - de jure,164223
Netherlands,Rotterdam,2003,Estimate - de jure,599651
Netherlands,Rotterdam,2005,Estimate - de jure,596407
Netherlands,Rotterdam,2006,Estimate - de jure,588697
Netherlands,Rotterdam,2007,Estimate - de jure,584058
Netherlands,Rotterdam,2008,Estimate - de jure,582951
Netherlands,Rotterdam,2009,Estimate - de jure,587134
Netherlands,Rotterdam,2010,Estimate - de jure,593049
Netherlands,Rotterdam,2011,Estimate - de jure,610386
Netherlands,s-Gravenhage,2003,Estimate - de jure,463826
Netherlands,s-Hertogenbosch,2003,Estimate - de jure,132501
Netherlands,s-Hertogenbosch,2005,Estimate - de jure,133978
Netherlands,s-Hertogenbosch,2006,Estimate - de jure,134717
Netherlands,s-Hertogenbosch,2007,Estimate - de jure,135648
Netherlands,s-Hertogenbosch,2008,Estimate - de jure,136481
Netherlands,s-Hertogenbosch,2009,Estimate - de jure,137775
Netherlands,s-Hertogenbosch,2010,Estimate - de jure,139607
Netherlands,s-Hertogenbosch,2011,Estimate - de jure,140786
Netherlands,The Hague,2005,Estimate - de jure,472096
Netherlands,The Hague,2006,Estimate - de jure,475627
Netherlands,The Hague,2007,Estimate - de jure,473941
Netherlands,The Hague,2008,Estimate - de jure,475681
Netherlands,The Hague,2009,Estimate - de jure,481864
Netherlands,The Hague,2010,Estimate - de jure,488553
Netherlands,The Hague,2011,Estimate - de jure,495083
Netherlands,Tilburg,2003,Estimate - de jure,197917
Netherlands,Tilburg,2005,Estimate - de jure,199068
Netherlands,Tilburg,2006,Estimate - de jure,200380
Netherlands,Tilburg,2007,Estimate - de jure,201259
Netherlands,Tilburg,2008,Estimate - de jure,202091
Netherlands,Tilburg,2009,Estimate - de jure,203464
Netherlands,Tilburg,2010,Estimate - de jure,204853
Netherlands,Tilburg,2011,Estimate - de jure,206240
Netherlands,Utrecht,2003,Estimate - de jure,265151
Netherlands,Utrecht,2005,Estimate - de jure,275258
Netherlands,Utrecht,2006,Estimate - de jure,280949
Netherlands,Utrecht,2007,Estimate - de jure,288401
Netherlands,Utrecht,2008,Estimate - de jure,294737
Netherlands,Utrecht,2009,Estimate - de jure,299891
Netherlands,Utrecht,2010,Estimate - de jure,307081
Netherlands,Utrecht,2011,Estimate - de jure,311367
Netherlands,Zaanstad,2003,Estimate - de jure,139464
Netherlands,Zaanstad,2005,Estimate - de jure,139817
Netherlands,Zaanstad,2006,Estimate - de jure,140270
Netherlands,Zaanstad,2007,Estimate - de jure,141402
Netherlands,Zaanstad,2008,Estimate - de jure,142863
Netherlands,Zaanstad,2009,Estimate - de jure,144055
Netherlands,Zaanstad,2010,Estimate - de jure,145332
Netherlands,Zaanstad,2011,Estimate - de jure,190655
Netherlands,Zoetermeer,2003,Estimate - de jure,112594
Netherlands,Zoetermeer,2005,Estimate - de jure,115792
Netherlands,Zoetermeer,2006,Estimate - de jure,116979
Netherlands,Zoetermeer,2007,Estimate - de jure,118024
Netherlands,Zoetermeer,2008,Estimate - de jure,119504
Netherlands,Zoetermeer,2009,Estimate - de jure,120881
Netherlands,Zoetermeer,2010,Estimate - de jure,121532
Netherlands,Zoetermeer,2011,Estimate - de jure,146592
Netherlands,Zwolle,2003,Estimate - de jure,109955
Netherlands,Zwolle,2005,Estimate - de jure,111900
Netherlands,Zwolle,2006,Estimate - de jure,113078
Netherlands,Zwolle,2007,Estimate - de jure,114635
Netherlands,Zwolle,2008,Estimate - de jure,116365
Netherlands,Zwolle,2009,Estimate - de jure,117703
Netherlands,Zwolle,2010,Estimate - de jure,119030
Netherlands,Zwolle,2011,Estimate - de jure,120355
New Caledonia,NOUMEA,1996,Census - de facto - complete tabulation,76293
New Caledonia,NOUMEA,2004,Census - de facto - complete tabulation,91386
New Caledonia,NOUMEA,2009,Census - de facto - complete tabulation,97579
New Zealand,Auckland,2001,Census - de jure - complete tabulation,1074507
New Zealand,Auckland,2003,Estimate - de jure,415100
New Zealand,Auckland,2005,Estimate - de jure,425400
New Zealand,Auckland,2006,Census - de jure - complete tabulation,1208094
New Zealand,Auckland,2006,Estimate - de jure,428300
New Zealand,Auckland,2008,Estimate - de jure,438100
New Zealand,Auckland,2009,Estimate - de jure,444100
New Zealand,Auckland,2010,Estimate - de jure,450200
New Zealand,Auckland,2011,Estimate - de jure,1486000
New Zealand,Auckland,2012,Estimate - de jure,1507600
New Zealand,Auckland,2013,Estimate - de jure,1529400
New Zealand,Christchurch,2001,Census - de jure - complete tabulation,334107
New Zealand,Christchurch,2003,Estimate - de jure,338800
New Zealand,Christchurch,2005,Estimate - de jure,347700
New Zealand,Christchurch,2006,Census - de jure - complete tabulation,360765
New Zealand,Christchurch,2006,Estimate - de jure,361800
New Zealand,Christchurch,2008,Estimate - de jure,369000
New Zealand,Christchurch,2009,Estimate - de jure,372600
New Zealand,Christchurch,2010,Estimate - de jure,376700
New Zealand,Christchurch,2011,Estimate - de jure,367700
New Zealand,Christchurch,2012,Estimate - de jure,375900
New Zealand,Christchurch,2013,Estimate - de jure,366100
New Zealand,Dunedin,2001,Census - de jure - complete tabulation,107088
New Zealand,Dunedin,2003,Estimate - de jure,121100
New Zealand,Dunedin,2005,Estimate - de jure,122500
New Zealand,Dunedin,2006,Census - de jure - complete tabulation,111000
New Zealand,Dunedin,2006,Estimate - de jure,122300
New Zealand,Dunedin,2008,Estimate - de jure,114900
New Zealand,Dunedin,2009,Estimate - de jure,115700
New Zealand,Dunedin,2010,Estimate - de jure,116600
New Zealand,Dunedin,2011,Estimate - de jure,126000
New Zealand,Dunedin,2012,Estimate - de jure,126900
New Zealand,Dunedin,2013,Estimate - de jure,127500
New Zealand,Hamilton,2001,Census - de jure - complete tabulation,138792
New Zealand,Hamilton,2003,Estimate - de jure,126500
New Zealand,Hamilton,2005,Estimate - de jure,131400
New Zealand,Hamilton,2006,Census - de jure - complete tabulation,155259
New Zealand,Hamilton,2006,Estimate - de jure,134400
New Zealand,Hamilton,2008,Estimate - de jure,138500
New Zealand,Hamilton,2009,Estimate - de jure,140700
New Zealand,Hamilton,2010,Estimate - de jure,143100
New Zealand,Hamilton,2011,Estimate - de jure,145700
New Zealand,Hamilton,2012,Estimate - de jure,148200
New Zealand,Hamilton,2013,Estimate - de jure,150200
New Zealand,Lower Hutt,2005,Estimate - de jure,100500
New Zealand,Lower Hutt,2006,Estimate - de jure,101300
New Zealand,Lower Hutt,2008,Estimate - de jure,101700
New Zealand,Lower Hutt,2009,Estimate - de jure,102100
New Zealand,Lower Hutt,2010,Estimate - de jure,102700
New Zealand,Lower Hutt,2011,Estimate - de jure,103000
New Zealand,Lower Hutt,2012,Estimate - de jure,102700
New Zealand,Lower Hutt,2013,Estimate - de jure,102900
New Zealand,Manukau,2003,Estimate - de jure,317500
New Zealand,Manukau,2005,Estimate - de jure,332900
New Zealand,Manukau,2006,Estimate - de jure,347100
New Zealand,Manukau,2008,Estimate - de jure,361900
New Zealand,Manukau,2009,Estimate - de jure,368600
New Zealand,Manukau,2010,Estimate - de jure,375700
New Zealand,Napier-Hastings,2006,Census - de jure - complete tabulation,118404
New Zealand,North Shore,2003,Estimate - de jure,205000
New Zealand,North Shore,2005,Estimate - de jure,212200
New Zealand,North Shore,2006,Estimate - de jure,216900
New Zealand,North Shore,2008,Estimate - de jure,223000
New Zealand,North Shore,2009,Estimate - de jure,225800
New Zealand,North Shore,2010,Estimate - de jure,229000
New Zealand,Tauranga,2003,Estimate - de jure,98500
New Zealand,Tauranga,2005,Estimate - de jure,103900
New Zealand,Tauranga,2006,Census - de jure - complete tabulation,108882
New Zealand,Tauranga,2006,Estimate - de jure,106700
New Zealand,Tauranga,2008,Estimate - de jure,110500
New Zealand,Tauranga,2009,Estimate - de jure,112600
New Zealand,Tauranga,2010,Estimate - de jure,114300
New Zealand,Tauranga,2011,Estimate - de jure,115700
New Zealand,Tauranga,2012,Estimate - de jure,116400
New Zealand,Tauranga,2013,Estimate - de jure,117600
New Zealand,Waitakere,2003,Estimate - de jure,185600
New Zealand,Waitakere,2005,Estimate - de jure,191900
New Zealand,Waitakere,2006,Estimate - de jure,195300
New Zealand,Waitakere,2008,Estimate - de jure,201300
New Zealand,Waitakere,2009,Estimate - de jure,204500
New Zealand,Waitakere,2010,Estimate - de jure,208100
New Zealand,WELLINGTON,2001,Census - de jure - complete tabulation,162981
New Zealand,WELLINGTON,2003,Estimate - de jure,179000
New Zealand,WELLINGTON,2005,Estimate - de jure,185100
New Zealand,WELLINGTON,2006,Census - de jure - complete tabulation,178680
New Zealand,WELLINGTON,2006,Estimate - de jure,187700
New Zealand,WELLINGTON,2008,Estimate - de jure,192800
New Zealand,WELLINGTON,2009,Estimate - de jure,195500
New Zealand,WELLINGTON,2010,Estimate - de jure,197700
New Zealand,WELLINGTON,2011,Estimate - de jure,200100
New Zealand,WELLINGTON,2012,Estimate - de jure,202200
New Zealand,WELLINGTON,2013,Estimate - de jure,204000
Niger,Maradi,2001,Census - de jure - complete tabulation,148017
Niger,NIAMEY,2001,Census - de jure - complete tabulation,707951
Niger,Zinder,2001,Census - de jure - complete tabulation,170575
Nigeria,Aba,1991,Census - de facto - complete tabulation,500183
Nigeria,Abeokuta,1991,Census - de facto - complete tabulation,352735
Nigeria,ABUJA,1991,Census - de facto - complete tabulation,107069
Nigeria,Ado-Ekiti,1991,Census - de facto - complete tabulation,156122
Nigeria,Akure,1991,Census - de facto - complete tabulation,239124
Nigeria,Awka,1991,Census - de facto - complete tabulation,104682
Nigeria,Bauchi,1991,Census - de facto - complete tabulation,206537
Nigeria,Benin City,1991,Census - de facto - complete tabulation,762719
Nigeria,Bida,1991,Census - de facto - complete tabulation,111245
Nigeria,Calabar,1991,Census - de facto - complete tabulation,310839
Nigeria,Damaturu,1991,Census - de facto - complete tabulation,141897
Nigeria,Ede,1991,Census - de facto - complete tabulation,142363
Nigeria,Effon-Alaiye,1991,Census - de facto - complete tabulation,158977
Nigeria,Enugu,1991,Census - de facto - complete tabulation,407756
Nigeria,Gboko,1991,Census - de facto - complete tabulation,101281
Nigeria,Gombe,1991,Census - de facto - complete tabulation,163604
Nigeria,Gusau,1991,Census - de facto - complete tabulation,132393
Nigeria,Ibadan,1991,Census - de facto - complete tabulation,1835300
Nigeria,Ife,1991,Census - de facto - complete tabulation,186856
Nigeria,Ijebu-Ode,1991,Census - de facto - complete tabulation,124313
Nigeria,Ikare,1991,Census - de facto - complete tabulation,103843
Nigeria,Ikire,1991,Census - de facto - complete tabulation,111435
Nigeria,Ikorodu,1991,Census - de facto - complete tabulation,184674
Nigeria,Ikot Ekpene,1991,Census - de facto - complete tabulation,119402
Nigeria,Ilawe-Ekiti,1991,Census - de facto - complete tabulation,104049
Nigeria,Ilesha,1991,Census - de facto - complete tabulation,139445
Nigeria,Ilorin,1991,Census - de facto - complete tabulation,532089
Nigeria,Ise,1991,Census - de facto - complete tabulation,108136
Nigeria,Iseyin,1991,Census - de facto - complete tabulation,170936
Nigeria,Iwo,1991,Census - de facto - complete tabulation,125645
Nigeria,Jimeta,1991,Census - de facto - complete tabulation,141724
Nigeria,Jos,1991,Census - de facto - complete tabulation,510300
Nigeria,Kaduna,1991,Census - de facto - complete tabulation,993642
Nigeria,Kano,1991,Census - de facto - complete tabulation,2166554
Nigeria,Katsina,1991,Census - de facto - complete tabulation,259315
Nigeria,Lagos,1991,Census - de facto - complete tabulation,5195247
Nigeria,Maiduguri,1991,Census - de facto - complete tabulation,618278
Nigeria,Makurdi,1991,Census - de facto - complete tabulation,151515
Nigeria,Minna,1991,Census - de facto - complete tabulation,189191
Nigeria,Mubi,1991,Census - de facto - complete tabulation,128900
Nigeria,Nnewi,1991,Census - de facto - complete tabulation,121065
Nigeria,Ogbomosho,1991,Census - de facto - complete tabulation,433030
Nigeria,Okene,1991,Census - de facto - complete tabulation,312775
Nigeria,Okpogho,1991,Census - de facto - complete tabulation,105127
Nigeria,Ondo,1991,Census - de facto - complete tabulation,146051
Nigeria,Onitsha,1991,Census - de facto - complete tabulation,350280
Nigeria,Oshogbo,1991,Census - de facto - complete tabulation,250951
Nigeria,Owerri,1991,Census - de facto - complete tabulation,119711
Nigeria,Owo,1991,Census - de facto - complete tabulation,157181
Nigeria,Oyo,1991,Census - de facto - complete tabulation,369894
Nigeria,Port Harcourt,1991,Census - de facto - complete tabulation,703421
Nigeria,Sagamu,1991,Census - de facto - complete tabulation,127513
Nigeria,Sango Otta,1991,Census - de facto - complete tabulation,103332
Nigeria,Sapele,1991,Census - de facto - complete tabulation,109576
